hekayt,bab,clean_text,cluster_k5,cluster_opt,cluster_dbscan
"زمین را ز آسمان نثار است و آسمان را از زمین غبار. کلُّ اِناءٍ یَتَرشَّحُ بِما فیهِ. گرت خوی من آمد ناسزاوار
تو خوی نیک خویش از دست مگذار",8,زمین آسمان نثار آسمان زمین غبار اناء یترشح بما فیه خو ناسزاوار خو نیک دست مگذار,3,4,-1
"حق جل و علا می‌بیند و می‌پوشد و همسایه نمی‌بیند و می‌خروشد. نعوذبالله اگر خلق غیب دان بودی
کسی به حال خود از دست کس نیاسودی",8,حق جل علا میبیند میپوشد همسایه نمیبیند میخروشد نعوذبالله خلق غیب دان دست نیاسودی,4,8,-1
"زر از معدن به کان کندن به در آید وز دست بخیل به جان کندن. دونان نخورند و گوش دارند
گویند امید به که خورده روزی بینی به کام دشمن
زر مانده و خاکسار مرده",8,زر معدن کان کندن وز دست بخیل جان کندن دون خورد گوش امید خورده روزید بینی کام دشمن زر مانده خاکسار مرده,0,3,2
"هر که بر زیردستان نبخشاید، به جور زبردستان گرفتار آید. نه هر بازو که در وی قوتی هست
به مردی عاجزان را بشکند دست ضعیفان را مکن بر دل گزندی
که در مانی به جور زورمندی",8,زیردستان بخشایید جور زبردستان گرفتار بازو قوت هست عاجز شکست دست ضعیف مکن دل گزند مانی جور زورمندی,3,4,11
"عاقل چون خلاف اندر میان آمد بجهد و چو صلح بیند لنگر بنهد که آنجا سلامت بر کران است و اینجا حلاوت در میان. مقامر را سه شش می‌باید، ولیکن سه یک می‌آید. هزار باره چراگاه خوشتر از میدان
ولیکن اسب ندارد به دست خویش عنان",8,عاقل خلاف اندر بجهد صلح لنگر نهشت سلامت کران حلاوت مقامر میباید ولیکن میآید هزار چراگاه خو میدان ولیکن اسب دست عنان,3,1,-1
درویشی به مناجات در می‌گفت: یا رب بر بدان رحمت كن كه بر نیكان خود رحمت كرده‌ای كه مر ایشان را نیک آفریده‌ای.,8,درویش مناجات میگفت رب بدان رحمت نیک رحمت کردهای مر نیک آفریدهای,1,0,9
"اوّل كسی كه عَلَم بر جامه كرد و انگشتری در دست، جمشید بود. گفتندش: چرا به چپ دادی و فضیلت راست راست؟ گفت: راست را زینت راستی تمام است. فریدون گفت نقّاشان چین را
كه پیرامون خرگاهش بدوزند: بدان را نیک دار ای مرد هشیار
كه نیكان خود بزرگ و نیک‌روزند",8,علم جامه انگشتر دست جمشید گفتندش چپ فضیلت راست راست راست زینت راست فریدون نقاشان چین پیرامون خرگاهش دوخت بدان نیک مرد هشیار نیک نیکروزند,1,0,10
"بزرگی را پرسیدند: با چندین فضیلت که دست راست را هست خاتم در انگشت چپ چرا می‌کنند؟ گفت: ندانی که اهل فضیلت همیشه محروم باشند؟ آن که حظ آفرید و روزی داد
یا فضیلت همی دهد یا بخت",8,پرسید چندین فضیلت دست راست هست خاتم انگشت چپ میکنند اهل فضیلت محروم حظ آفرید روزید فضیلت بخت,1,0,-1
"نصیحت پادشاهان کردن کسی را مسلم بود که بیم سر ندارد یا امید زر. موحد چه در پای ریزی زرش
چه شمشیر هندی نهی بر سرش امید و هراسش نباشد ز کس
بر این است بنیاد توحید و بس",8,نصیحت پادشاه مسلم بیم سر امید زر موحد پای زر شمشیر هند نهی سر امید هراس بنیاد توحید بس,3,7,3
"شاه از بهر دفع ستمکاران است و شحنه برای خونخواران و قاضی مصلحت جوی طراران. هرگز دو خصم به حق راضی پیش قاضی نروند. چو حق معاینه دانی که می بباید داد
به لطف به که به جنگاوری به دلتنگی خراج اگر نگزارد کسی به طیبت نفس
به قهر از او بستانند و مزد سرهنگی",8,شاه بهر دفع ستمکار شحنه خونخواران قاضی مصلحت جوی طرار هرگز خصم حق راضی قاضی حق معاینه میبباید لطف جنگاور دلتنگی خراج گزارد طیب نفس قهر ستاند مزد سرهنگ,1,9,1
"همه‌ کس را دندان به ترشی کند شود مگر قاضیان را که به شیرینی. قاضی چو به‌ رشوت بخورد پنج خیار
ثابت کند از بهر تو ده خربزه‌زار",8,دندان ترشی مگر قاضیان شیرینی قاضی رشوت خورد خیار ثابت بهر ده خربزهزار,1,9,1
"قحبهٔ پیر از نابکاری چه کند که توبه نکند و شحنهٔ معزول از مردم آزاری. جوان گوشه نشین شیرمرد راه خداست
که پیر خود نتواند ز گوشه‌ای برخاست جوان سخت می باید که از شهوت بپرهیزد
که پیر سست رغبت را خود آلت بر نمی‌خیزد",8,قحبه پیر نابکار توبه شحنه معزول مردمآزاری جوان گوشهنشین شیرمرد خداست پیر توانست گوش برخاست جوان سخت میباید شهوت پرهیخت پیر سست رغبت آلت نمیخیزد,3,1,1
"حکیمی را پرسیدند: چندین درخت نامور که خدای عز و جل آفریده است و برومند، هیچ یک را آزاد نخوانده‌اند مگر سرو را که ثمره‌ای ندارد، در این چه حکمت است؟ گفت: هر درختی را ثمره‌ای معین است که به وقتی معلوم به وجود آن تازه آید و گاهی به عدم آن پژمرده شود و سرو را هیچ از این نیست و همه وقتی خوش است و این است صفت آزادگان. بر آنچه می‌گذرد دل منه که دجله بسی
پس از خلیفه بخواهد گذشت در بغداد گرت ز دست برآید چو نخل باش کریم
ورت ز دست نیاید چو سرو باش آزاد",8,حکیم پرسید چندین درخت نامور خدا عز جل آفریده برومند هیچیک آزاد نخواندهاند مگر سرو ثمر حکمت درخت ثمر معین معلوم تازه پژمرده سرو خوش صفت آزادگان میگذرد دل منه دجله بسید خلیفه خواست گذشت بغداد دست برآید نخل کریم ورت دست نیاید سرو آزاد,4,8,1
"دو کس مردند و حسرت بردند: یکی آن که داشت و نخورد و دیگر آن که دانست و نکرد. کس نبیند بخیل فاضل را
که نه در عیب گفتنش کوشد ور کریمی دو صد گنه دارد
کرمش عیبها فرو پوشد",8,مرد حسرت برد خورد بخیل فاضل عیب گفتن کوشید ور کریم صد گنه کرم عیب فرو پوشید,4,10,-1
"تمام شد کتاب گلستان والله المستعان به توفیق باری عزّ اسمه. در این جمله چنان که رسم مؤلفان است، از شعر متقدمان به طریق استعارت تلفیقی نرفت. کهن خرقهٔ خویش پیراستن
به از جامهٔ عاریت خواستن غالب گفتار سعدی طرب انگیز است و طیبت آمیز و کوته نظران را بدین علت زبان طعن دراز گردد که مغز دماغ بیهوده بردن و دود چراغ بی فایده خوردن کار خردمندان نیست، ولیکن بر رای روشن صاحبدلان که روی سخن در ایشان است پوشیده نماند که درّ موعظه‌های شافی را در سلک عبارت کشیده است و داروی تلخ نصیحت به شهد ظرافت بر آمیخته تا طبع ملول ایشان از دولت قبول محروم نماند الحمدلله ربّ العالمین. ما نصیحت به جای خود کردیم
روزگاری در این به سر بردیم گر نیاید به گوش رغبت کس
بر رسولان پیام باشد و بس یا ناظراً فیه سَل باللهِ مرحمةً
علی المصنفِ و استَغفِر لصاحِبِه و اَطلُب لِنَفسِکَ مِن خیرٍ تُریدُ بها
مِن بعدِ ذلِکَ غُفراناً لکاتبه",8,کتاب گلستان والله المستعان توفیق عز اسمه جمله چنانکه رسم مؤلف شعر متقدمان طریق استعار تلفیق کهن خرقه پیراستن جامه عاریت خواستن غالب گفتار سعدی طربانگیز طیب آمیز کوته بدین زبان طعن دراز مغز دماغ بیهوده بردن دود چراغ بیفایده خوردن کار خردمند ولیکن روشن صاحبدلان سخن پوشیده موعظه شافی سلک عبارت کشید دارو تلخ نصیحت شهد ظرافت آمیخته طبع ملول دولت قبول محروم الحمدلله ربالعالمین نصیحت روزگار سر بردیمگر نیاید گوش رغبت رسولان پیام بس ناظرا فیه سل بالله مرحمة علی المصنف استغفر لصاحبه اطلب لنفسک خیر ترید بها منبعد ذلک غفرانا لکاتبه,1,1,-1
